1712599090467861761 ('EPT', 'ASK') 1 5255 -754
[REJECTED] 1712599419575015345 ('BRV', 'BID')
[REJECTED] 1712599419575015346 ('BRV', 'ASK')
[REJECTED] 1712599419575015347 ('BRV', 'BID')
1712599419575015338 ('EPT', 'ASK') 4 4691 0
1712599419575015343 ('IGM', 'BID') 1 5344 0
[CANCELLED] 1712599419575015337 ('EPT', 'BID')
[CANCELLED] 1712599419575015339 ('DLO', 'BID')
[CANCELLED] 1712599419575015341 ('MKU', 'BID')
[CANCELLED] 1712599419575015342 ('MKU', 'ASK')
1712599419575015349 ('EPT', 'ASK') 1 4742 -9
1712599419575015351 ('DLO', 'ASK') 1 4885 -2
1712599419575015352 ('MKU', 'BID') 2 5070 5
1712599419575015354 ('IGM', 'BID') 1 5325 3
[REJECTED] 1712599419575015356 ('BRV', 'BID')
[REJECTED] 1712599419575015357 ('BRV', 'ASK')
[REJECTED] 1712599419575015358 ('BRV', 'BID')
[CANCELLED] 1712599419575015348 ('EPT', 'BID')
[CANCELLED] 1712599419575015350 ('DLO', 'BID')
[CANCELLED] 1712599419575015353 ('MKU', 'ASK')
[CANCELLED] 1712599419575015355 ('IGM', 'ASK')
1712599419575015362 ('DLO', 'ASK') 1 4898 0
1712599419575015363 ('MKU', 'BID') 1 5046 1
1712599419575015365 ('IGM', 'BID') 1 5301 5
[REJECTED] 1712599419575015367 ('BRV', 'BID')
[REJECTED] 1712599419575015368 ('BRV', 'ASK')
[REJECTED] 1712599419575015369 ('BRV', 'BID')
1712599419575015359 ('EPT', 'BID') 3 4754 0
[CANCELLED] 1712599419575015360 ('EPT', 'ASK')
[CANCELLED] 1712599419575015361 ('DLO', 'BID')
[CANCELLED] 1712599419575015364 ('MKU', 'ASK')
[CANCELLED] 1712599419575015366 ('IGM', 'ASK')
1712599419575015370 ('EPT', 'BID') 1 4740 1
1712599419575015373 ('DLO', 'ASK') 1 4941 -8
1712599419575015374 ('MKU', 'BID') 1 4970 21
1712599419575015376 ('IGM', 'BID') 1 5246 9
[REJECTED] 1712599419575015378 ('BRV', 'BID')
[REJECTED] 1712599419575015379 ('BRV', 'ASK')
[REJECTED] 1712599419575015380 ('BRV', 'BID')
1712599419575015371 ('EPT', 'ASK') 2 4750 0
1712599419575015377 ('IGM', 'ASK') 3 5259 0
[CANCELLED] 1712599419575015372 ('DLO', 'BID')
[CANCELLED] 1712599419575015375 ('MKU', 'ASK')
1712599419575015382 ('EPT', 'ASK') 1 4748 -15
1712599419575015383 ('DLO', 'BID') 6 4949 3
1712599419575015385 ('MKU', 'BID') 1 4901 33
1712599419575015388 ('IGM', 'ASK') 1 5297 -25
[REJECTED] 1712599419575015389 ('BRV', 'BID')
[REJECTED] 1712599419575015390 ('BRV', 'ASK')
[REJECTED] 1712599419575015391 ('BRV', 'BID')
[CANCELLED] 1712599419575015381 ('EPT', 'BID')
[CANCELLED] 1712599419575015384 ('DLO', 'ASK')
[CANCELLED] 1712599419575015386 ('MKU', 'ASK')
[CANCELLED] 1712599419575015387 ('IGM', 'BID')
1712599419575015396 ('MKU', 'BID') 1 4836 9
1712599419575015398 ('IGM', 'BID') 2 5330 0
[REJECTED] 1712599419575015400 ('BRV', 'BID')
[REJECTED] 1712599419575015401 ('BRV', 'ASK')
[REJECTED] 1712599419575015402 ('BRV', 'BID')
1712599419575015392 ('EPT', 'BID') 2 4773 0
1712599419575015395 ('DLO', 'ASK') 2 4949 0
[CANCELLED] 1712599419575015393 ('EPT', 'ASK')
[CANCELLED] 1712599419575015394 ('DLO', 'BID')
[CANCELLED] 1712599419575015397 ('MKU', 'ASK')
[CANCELLED] 1712599419575015399 ('IGM', 'ASK')
1712599419575015407 ('MKU', 'BID') 1 4808 4
1712599419575015410 ('IGM', 'ASK') 2 5330 0
[REJECTED] 1712599419575015411 ('BRV', 'BID')
[REJECTED] 1712599419575015412 ('BRV', 'ASK')
[REJECTED] 1712599419575015413 ('BRV', 'BID')
1712599419575015405 ('DLO', 'BID') 2 4950 0
1712599419575015404 ('EPT', 'ASK') 2 4763 0
[CANCELLED] 1712599419575015403 ('EPT', 'BID')
[CANCELLED] 1712599419575015406 ('DLO', 'ASK')
[CANCELLED] 1712599419575015408 ('MKU', 'ASK')
[CANCELLED] 1712599419575015409 ('IGM', 'BID')
1712599419575015416 ('DLO', 'BID') 1 4943 3
1712599419575015420 ('IGM', 'ASK') 1 5351 0
[REJECTED] 1712599419575015421 ('BRV', 'BID')
[REJECTED] 1712599419575015422 ('BRV', 'ASK')
[REJECTED] 1712599419575015423 ('BRV', 'BID')
1712599419575015415 ('EPT', 'ASK') 1 4790 0
[CANCELLED] 1712599419575015414 ('EPT', 'BID')
[CANCELLED] 1712599419575015417 ('DLO', 'ASK')
[CANCELLED] 1712599419575015418 ('MKU', 'ASK')
[CANCELLED] 1712599419575015419 ('IGM', 'BID')
1712599419575015425 ('EPT', 'ASK') 2 4795 -5
1712599419575015426 ('DLO', 'BID') 1 4919 5
1712599419575015430 ('IGM', 'ASK') 1 5369 -3
[REJECTED] 1712599419575015431 ('BRV', 'BID')
[REJECTED] 1712599419575015432 ('BRV', 'ASK')
[REJECTED] 1712599419575015433 ('BRV', 'BID')
1712599419575015429 ('IGM', 'BID') 3 5362 0
1712599419575015424 ('EPT', 'BID') 3 4788 0
[CANCELLED] 1712599419575015427 ('DLO', 'ASK')
[CANCELLED] 1712599419575015428 ('MKU', 'ASK')
1712599419575015434 ('EPT', 'BID') 4 4795 2
1712599419575015436 ('DLO', 'BID') 1 4902 3
1712599419575015439 ('IGM', 'BID') 1 5311 26
[REJECTED] 1712599419575015441 ('BRV', 'BID')
[REJECTED] 1712599419575015442 ('BRV', 'ASK')
[REJECTED] 1712599419575015443 ('BRV', 'BID')
[CANCELLED] 1712599419575015435 ('EPT', 'ASK')
[CANCELLED] 1712599419575015437 ('DLO', 'ASK')
[CANCELLED] 1712599419575015438 ('MKU', 'ASK')
[CANCELLED] 1712599419575015440 ('IGM', 'ASK')
1712599419575015445 ('EPT', 'ASK') 2 4804 -21
1712599419575015448 ('MKU', 'ASK') 13 4766 -15
[REJECTED] 1712599419575015451 ('BRV', 'BID')
[REJECTED] 1712599419575015452 ('BRV', 'ASK')
[REJECTED] 1712599419575015453 ('BRV', 'BID')
1712599419575015447 ('DLO', 'ASK') 5 4897 0
[CANCELLED] 1712599419575015444 ('EPT', 'BID')
[CANCELLED] 1712599419575015446 ('DLO', 'BID')
[CANCELLED] 1712599419575015449 ('IGM', 'BID')
[CANCELLED] 1712599419575015450 ('IGM', 'ASK')
1712599419575015454 ('EPT', 'BID') 2 4814 4
1712599419575015456 ('DLO', 'BID') 2 4895 3
1712599419575015460 ('IGM', 'BID') 2 5269 1
[REJECTED] 1712599419575015462 ('BRV', 'BID')
[REJECTED] 1712599419575015463 ('BRV', 'ASK')
[REJECTED] 1712599419575015464 ('BRV', 'BID')
1712599419575015457 ('DLO', 'ASK') 1 4902 0
[CANCELLED] 1712599419575015455 ('EPT', 'ASK')
[CANCELLED] 1712599419575015458 ('MKU', 'BID')
[CANCELLED] 1712599419575015459 ('MKU', 'ASK')
[CANCELLED] 1712599419575015461 ('IGM', 'ASK')
1712599419575015471 ('IGM', 'BID') 1 5177 30
1712599419575015470 ('MKU', 'ASK') 2 4804 0
[REJECTED] 1712599419575015473 ('BRV', 'BID')
[REJECTED] 1712599419575015474 ('BRV', 'ASK')
[REJECTED] 1712599419575015475 ('BRV', 'BID')
1712599419575015468 ('DLO', 'ASK') 1 4903 0
1712599419575015466 ('EPT', 'ASK') 2 4804 0
[CANCELLED] 1712599419575015465 ('EPT', 'BID')
[CANCELLED] 1712599419575015467 ('DLO', 'BID')
[CANCELLED] 1712599419575015469 ('MKU', 'BID')
[CANCELLED] 1712599419575015472 ('IGM', 'ASK')
1712599419575015476 ('EPT', 'BID') 2 4805 0
1712599419575015478 ('DLO', 'BID') 2 4908 1
1712599419575015480 ('MKU', 'BID') 3 4836 7
1712599419575015482 ('IGM', 'BID') 1 5113 1
[REJECTED] 1712599419575015484 ('BRV', 'BID')
[REJECTED] 1712599419575015485 ('BRV', 'ASK')
[REJECTED] 1712599419575015486 ('BRV', 'BID')
[CANCELLED] 1712599419575015477 ('EPT', 'ASK')
[CANCELLED] 1712599419575015479 ('DLO', 'ASK')
[CANCELLED] 1712599419575015481 ('MKU', 'ASK')
[CANCELLED] 1712599419575015483 ('IGM', 'ASK')
1712599419575015488 ('EPT', 'ASK') 2 4810 -2
1712599419575015489 ('DLO', 'BID') 1 4891 0
1712599419575015493 ('IGM', 'BID') 1 5055 32
[REJECTED] 1712599419575015495 ('BRV', 'BID')
[REJECTED] 1712599419575015496 ('BRV', 'ASK')
[REJECTED] 1712599419575015497 ('BRV', 'BID')
1712599419575015491 ('MKU', 'BID') 1 4814 0
1712599419575015490 ('DLO', 'ASK') 2 4900 0
[CANCELLED] 1712599419575015487 ('EPT', 'BID')
[CANCELLED] 1712599419575015492 ('MKU', 'ASK')
[CANCELLED] 1712599419575015494 ('IGM', 'ASK')
1712599419575015501 ('DLO', 'ASK') 3 4906 -3
1712599419575015504 ('IGM', 'BID') 1 4994 14
[REJECTED] 1712599419575015506 ('BRV', 'BID')
[REJECTED] 1712599419575015507 ('BRV', 'ASK')
[REJECTED] 1712599419575015508 ('BRV', 'BID')
1712599419575015502 ('MKU', 'BID') 1 4806 0
1712599419575015499 ('EPT', 'ASK') 1 4809 0
[CANCELLED] 1712599419575015498 ('EPT', 'BID')
[CANCELLED] 1712599419575015500 ('DLO', 'BID')
[CANCELLED] 1712599419575015503 ('MKU', 'ASK')
[CANCELLED] 1712599419575015505 ('IGM', 'ASK')
1712599419575015509 ('EPT', 'BID') 3 4820 6
1712599419575015513 ('MKU', 'BID') 1 4803 9
[REJECTED] 1712599419575015516 ('BRV', 'BID')
[REJECTED] 1712599419575015517 ('BRV', 'ASK')
[REJECTED] 1712599419575015518 ('BRV', 'BID')
1712599419575015511 ('DLO', 'BID') 2 4924 0
[CANCELLED] 1712599419575015510 ('EPT', 'ASK')
[CANCELLED] 1712599419575015512 ('DLO', 'ASK')
[CANCELLED] 1712599419575015514 ('MKU', 'ASK')
[CANCELLED] 1712599419575015515 ('IGM', 'ASK')
1712599419575015521 ('DLO', 'BID') 1 4902 11
1712599419575015523 ('MKU', 'BID') 1 4778 2
1712599419575015525 ('IGM', 'ASK') 9 4973 -13
[REJECTED] 1712599419575015526 ('BRV', 'BID')
[REJECTED] 1712599419575015527 ('BRV', 'ASK')
[REJECTED] 1712599419575015528 ('BRV', 'BID')
1712599419575015520 ('EPT', 'ASK') 2 4813 0
[CANCELLED] 1712599419575015519 ('EPT', 'BID')
[CANCELLED] 1712599419575015522 ('DLO', 'ASK')
[CANCELLED] 1712599419575015524 ('MKU', 'ASK')
1712599419575015530 ('EPT', 'ASK') 1 4836 -8
1712599419575015531 ('DLO', 'BID') 1 4879 2
1712599419575015535 ('IGM', 'BID') 1 4920 23
[REJECTED] 1712599419575015537 ('BRV', 'BID')
[REJECTED] 1712599419575015538 ('BRV', 'ASK')
[REJECTED] 1712599419575015539 ('BRV', 'BID')
1712599419575015533 ('MKU', 'BID') 1 4770 0
1712599419575015532 ('DLO', 'ASK') 3 4890 0
[CANCELLED] 1712599419575015529 ('EPT', 'BID')
[CANCELLED] 1712599419575015534 ('MKU', 'ASK')
[CANCELLED] 1712599419575015536 ('IGM', 'ASK')
1712599419575015543 ('DLO', 'ASK') 1 4892 -5
1712599419575015544 ('MKU', 'BID') 1 4742 18
[REJECTED] 1712599419575015548 ('BRV', 'BID')
[REJECTED] 1712599419575015549 ('BRV', 'ASK')
[REJECTED] 1712599419575015550 ('BRV', 'BID')
1712599419575015540 ('EPT', 'BID') 3 4846 0
1712599419575015547 ('IGM', 'ASK') 2 4944 0
1712599419575015546 ('IGM', 'BID') 1 4935 0
[CANCELLED] 1712599419575015541 ('EPT', 'ASK')
[CANCELLED] 1712599419575015542 ('DLO', 'BID')
[CANCELLED] 1712599419575015545 ('MKU', 'ASK')
1712599419575015553 ('DLO', 'BID') 2 4896 5
1712599419575015556 ('MKU', 'ASK') 8 4714 -6
1712599419575015557 ('IGM', 'BID') 2 4922 16
[REJECTED] 1712599419575015559 ('BRV', 'BID')
[REJECTED] 1712599419575015560 ('BRV', 'ASK')
[REJECTED] 1712599419575015561 ('BRV', 'BID')
1712599419575015552 ('EPT', 'ASK') 2 4848 0
[CANCELLED] 1712599419575015551 ('EPT', 'BID')
[CANCELLED] 1712599419575015554 ('DLO', 'ASK')
[CANCELLED] 1712599419575015555 ('MKU', 'BID')
[CANCELLED] 1712599419575015558 ('IGM', 'ASK')
1712599419575015564 ('DLO', 'BID') 1 4846 15
1712599419575015566 ('MKU', 'BID') 2 4714 1
1712599419575015568 ('IGM', 'BID') 1 4818 41
[REJECTED] 1712599419575015570 ('BRV', 'BID')
[REJECTED] 1712599419575015571 ('BRV', 'ASK')
[REJECTED] 1712599419575015572 ('BRV', 'BID')
1712599419575015565 ('DLO', 'ASK') 2 4863 0
1712599419575015563 ('EPT', 'ASK') 3 4845 0
[CANCELLED] 1712599419575015562 ('EPT', 'BID')
[CANCELLED] 1712599419575015567 ('MKU', 'ASK')
[CANCELLED] 1712599419575015569 ('IGM', 'ASK')
1712599419575015576 ('DLO', 'ASK') 1 4857 -8
1712599419575015578 ('MKU', 'ASK') 2 4712 -15
1712599419575015580 ('IGM', 'ASK') 3 4800 -3
[REJECTED] 1712599419575015581 ('BRV', 'BID')
[REJECTED] 1712599419575015582 ('BRV', 'ASK')
[REJECTED] 1712599419575015583 ('BRV', 'BID')
1712599419575015573 ('EPT', 'BID') 3 4848 0
[CANCELLED] 1712599419575015574 ('EPT', 'ASK')
[CANCELLED] 1712599419575015575 ('DLO', 'BID')
[CANCELLED] 1712599419575015577 ('MKU', 'BID')
[CANCELLED] 1712599419575015579 ('IGM', 'BID')
1712599419575015584 ('EPT', 'BID') 1 4838 4
1712599419575015589 ('MKU', 'ASK') 1 4760 -10
1712599419575015591 ('IGM', 'ASK') 1 4839 -13
[REJECTED] 1712599419575015592 ('BRV', 'BID')
[REJECTED] 1712599419575015593 ('BRV', 'ASK')
[REJECTED] 1712599419575015594 ('BRV', 'BID')
1712599419575015586 ('DLO', 'BID') 2 4883 0
1712599419575015585 ('EPT', 'ASK') 2 4846 0
[CANCELLED] 1712599419575015587 ('DLO', 'ASK')
[CANCELLED] 1712599419575015588 ('MKU', 'BID')
[CANCELLED] 1712599419575015590 ('IGM', 'BID')
1712599419575015596 ('EPT', 'ASK') 1 4853 -2
1712599419575015600 ('MKU', 'ASK') 1 4778 -1
1712599419575015602 ('IGM', 'ASK') 1 4857 -2
[REJECTED] 1712599419575015603 ('BRV', 'BID')
[REJECTED] 1712599419575015604 ('BRV', 'ASK')
[REJECTED] 1712599419575015605 ('BRV', 'BID')
1712599419575015598 ('DLO', 'ASK') 2 4887 0
[CANCELLED] 1712599419575015595 ('EPT', 'BID')
[CANCELLED] 1712599419575015597 ('DLO', 'BID')
[CANCELLED] 1712599419575015599 ('MKU', 'BID')
[CANCELLED] 1712599419575015601 ('IGM', 'BID')
1712599419575015609 ('DLO', 'ASK') 1 4902 -3
1712599419575015613 ('IGM', 'ASK') 1 4910 -18
[REJECTED] 1712599419575015614 ('BRV', 'BID')
[REJECTED] 1712599419575015615 ('BRV', 'ASK')
[REJECTED] 1712599419575015616 ('BRV', 'BID')
1712599419575015606 ('EPT', 'BID') 2 4888 0
1712599419575015610 ('MKU', 'BID') 4 4805 0
[CANCELLED] 1712599419575015607 ('EPT', 'ASK')
[CANCELLED] 1712599419575015608 ('DLO', 'BID')
[CANCELLED] 1712599419575015611 ('MKU', 'ASK')
[CANCELLED] 1712599419575015612 ('IGM', 'BID')
1712599419575015618 ('EPT', 'ASK') 2 4892 -8
1712599419575015624 ('IGM', 'ASK') 1 5016 -47
[REJECTED] 1712599419575015625 ('BRV', 'BID')
[REJECTED] 1712599419575015626 ('BRV', 'ASK')
[REJECTED] 1712599419575015627 ('BRV', 'BID')
1712599419575015621 ('MKU', 'BID') 1 4793 0
1712599419575015620 ('DLO', 'ASK') 1 4917 0
[CANCELLED] 1712599419575015617 ('EPT', 'BID')
[CANCELLED] 1712599419575015619 ('DLO', 'BID')
[CANCELLED] 1712599419575015622 ('MKU', 'ASK')
[CANCELLED] 1712599419575015623 ('IGM', 'BID')
1712599419575015631 ('DLO', 'ASK') 1 4942 -6
1712599419575015632 ('MKU', 'BID') 1 4773 0
1712599419575015634 ('IGM', 'BID') 6 5028 6
[REJECTED] 1712599419575015636 ('BRV', 'BID')
[REJECTED] 1712599419575015637 ('BRV', 'ASK')
[REJECTED] 1712599419575015638 ('BRV', 'BID')
1712599419575015629 ('EPT', 'ASK') 1 4906 0
[CANCELLED] 1712599419575015628 ('EPT', 'BID')
[CANCELLED] 1712599419575015630 ('DLO', 'BID')
[CANCELLED] 1712599419575015633 ('MKU', 'ASK')
[CANCELLED] 1712599419575015635 ('IGM', 'ASK')
1712599419575015642 ('DLO', 'ASK') 1 4950 -1
1712599419575015646 ('IGM', 'ASK') 2 5006 -4
[REJECTED] 1712599419575015647 ('BRV', 'BID')
[REJECTED] 1712599419575015648 ('BRV', 'ASK')
[REJECTED] 1712599419575015649 ('BRV', 'BID')
1712599419575015640 ('EPT', 'ASK') 1 4918 0
1712599419575015643 ('MKU', 'BID') 1 4771 0
1712599419575015645 ('IGM', 'BID') 1 4993 0
[CANCELLED] 1712599419575015639 ('EPT', 'BID')
[CANCELLED] 1712599419575015641 ('DLO', 'BID')
[CANCELLED] 1712599419575015644 ('MKU', 'ASK')
1712599419575015651 ('EPT', 'ASK') 1 4933 -6
1712599419575015653 ('DLO', 'ASK') 1 4966 -1
1712599419575015654 ('MKU', 'BID') 1 4762 2
1712599419575015656 ('IGM', 'BID') 2 4966 28
[REJECTED] 1712599419575015658 ('BRV', 'BID')
[REJECTED] 1712599419575015659 ('BRV', 'ASK')
[REJECTED] 1712599419575015660 ('BRV', 'BID')
1712599419575015657 ('IGM', 'ASK') 1 4998 0
[CANCELLED] 1712599419575015650 ('EPT', 'BID')
[CANCELLED] 1712599419575015652 ('DLO', 'BID')
[CANCELLED] 1712599419575015655 ('MKU', 'ASK')
1712599419575015662 ('EPT', 'ASK') 1 4978 -8
1712599419575015668 ('IGM', 'ASK') 1 5013 -5
[REJECTED] 1712599419575015669 ('BRV', 'BID')
[REJECTED] 1712599419575015670 ('BRV', 'ASK')
[REJECTED] 1712599419575015671 ('BRV', 'BID')
1712599419575015665 ('MKU', 'BID') 1 4761 0
1712599419575015667 ('IGM', 'BID') 1 5006 0
1712599419575015664 ('DLO', 'ASK') 1 4978 0
[CANCELLED] 1712599419575015661 ('EPT', 'BID')
[CANCELLED] 1712599419575015663 ('DLO', 'BID')
[CANCELLED] 1712599419575015666 ('MKU', 'ASK')
1712599419575015673 ('EPT', 'ASK') 1 5004 -1
1712599419575015675 ('DLO', 'ASK') 1 4985 -2
1712599419575015676 ('MKU', 'BID') 1 4735 5
1712599419575015678 ('IGM', 'BID') 1 4979 11
[REJECTED] 1712599419575015680 ('BRV', 'BID')
[REJECTED] 1712599419575015681 ('BRV', 'ASK')
[REJECTED] 1712599419575015682 ('BRV', 'BID')
[CANCELLED] 1712599419575015672 ('EPT', 'BID')
[CANCELLED] 1712599419575015674 ('DLO', 'BID')
[CANCELLED] 1712599419575015677 ('MKU', 'ASK')
[CANCELLED] 1712599419575015679 ('IGM', 'ASK')
1712599419575015689 ('IGM', 'BID') 1 4952 4
[REJECTED] 1712599419575015691 ('BRV', 'BID')
[REJECTED] 1712599419575015692 ('BRV', 'ASK')
[REJECTED] 1712599419575015693 ('BRV', 'BID')
1712599419575015686 ('DLO', 'ASK') 1 4988 0
1712599419575015690 ('IGM', 'ASK') 2 4962 0
[CANCELLED] 1712599419575015683 ('EPT', 'BID')
[CANCELLED] 1712599419575015684 ('EPT', 'ASK')
[CANCELLED] 1712599419575015685 ('DLO', 'BID')
[CANCELLED] 1712599419575015687 ('MKU', 'BID')
[CANCELLED] 1712599419575015688 ('MKU', 'ASK')
1712599419575015696 ('DLO', 'BID') 10 4996 3
1712599419575015698 ('MKU', 'BID') 2 4731 3
[REJECTED] 1712599419575015702 ('BRV', 'BID')
[REJECTED] 1712599419575015703 ('BRV', 'ASK')
[REJECTED] 1712599419575015704 ('BRV', 'BID')
1712599419575015700 ('IGM', 'BID') 1 4980 0
1712599419575015694 ('EPT', 'BID') 8 5014 0
[CANCELLED] 1712599419575015695 ('EPT', 'ASK')
[CANCELLED] 1712599419575015697 ('DLO', 'ASK')
[CANCELLED] 1712599419575015699 ('MKU', 'ASK')
[CANCELLED] 1712599419575015701 ('IGM', 'ASK')
1712599419575015711 ('IGM', 'BID') 1 4961 6
[REJECTED] 1712599419575015713 ('BRV', 'BID')
1712599419575015707 ('DLO', 'BID') 1 4966 0
[REJECTED] 1712599419575015714 ('BRV', 'ASK')
[REJECTED] 1712599419575015715 ('BRV', 'BID')
1712599419575015710 ('MKU', 'ASK') 10 4726 0
1712599419575015705 ('EPT', 'BID') 1 5013 0
[CANCELLED] 1712599419575015706 ('EPT', 'ASK')
[CANCELLED] 1712599419575015708 ('DLO', 'ASK')
[CANCELLED] 1712599419575015709 ('MKU', 'BID')
[CANCELLED] 1712599419575015712 ('IGM', 'ASK')
1712599419575015716 ('EPT', 'BID') 1 5002 1
1712599419575015721 ('MKU', 'ASK') 1 4738 -4
[REJECTED] 1712599419575015724 ('BRV', 'BID')
[REJECTED] 1712599419575015725 ('BRV', 'ASK')
[REJECTED] 1712599419575015726 ('BRV', 'BID')
1712599419575015722 ('IGM', 'BID') 1 4952 0
1712599419575015719 ('DLO', 'ASK') 3 4962 0
1712599419575015717 ('EPT', 'ASK') 4 5012 0
[CANCELLED] 1712599419575015718 ('DLO', 'BID')
[CANCELLED] 1712599419575015720 ('MKU', 'BID')
[CANCELLED] 1712599419575015723 ('IGM', 'ASK')
1712599419575015732 ('MKU', 'ASK') 1 4808 -8
[REJECTED] 1712599419575015735 ('BRV', 'BID')
1712599419575015728 ('EPT', 'ASK') 1 5027 0
[REJECTED] 1712599419575015736 ('BRV', 'ASK')
[REJECTED] 1712599419575015737 ('BRV', 'BID')
1712599419575015729 ('DLO', 'BID') 2 4970 0
1712599419575015734 ('IGM', 'ASK') 4 4938 0
[CANCELLED] 1712599419575015727 ('EPT', 'BID')
[CANCELLED] 1712599419575015730 ('DLO', 'ASK')
[CANCELLED] 1712599419575015731 ('MKU', 'BID')
[CANCELLED] 1712599419575015733 ('IGM', 'BID')
1712599419575015738 ('EPT', 'BID') 2 5034 3
1712599419575015740 ('DLO', 'BID') 1 4948 8
1712599419575015742 ('MKU', 'BID') 4 4819 0
1712599419575015745 ('IGM', 'ASK') 1 4941 -2
[REJECTED] 1712599419575015746 ('BRV', 'BID')
[REJECTED] 1712599419575015747 ('BRV', 'ASK')
[REJECTED] 1712599419575015748 ('BRV', 'BID')
[CANCELLED] 1712599419575015739 ('EPT', 'ASK')
[CANCELLED] 1712599419575015741 ('DLO', 'ASK')
[CANCELLED] 1712599419575015743 ('MKU', 'ASK')
[CANCELLED] 1712599419575015744 ('IGM', 'BID')
1712599419575015750 ('EPT', 'ASK') 2 5045 -1
1712599419575015752 ('DLO', 'ASK') 3 4956 -1
1712599419575015753 ('MKU', 'BID') 1 4789 9
1712599419575015756 ('IGM', 'ASK') 1 4984 -14
[REJECTED] 1712599419575015757 ('BRV', 'BID')
[REJECTED] 1712599419575015758 ('BRV', 'ASK')
[REJECTED] 1712599419575015759 ('BRV', 'BID')
1712599419575015749 ('EPT', 'BID') 1 5035 0
1712599419575015755 ('IGM', 'BID') 3 4966 0
[CANCELLED] 1712599419575015751 ('DLO', 'BID')
[CANCELLED] 1712599419575015754 ('MKU', 'ASK')
1712599419575015760 ('EPT', 'BID') 1 5022 0
1712599419575015764 ('MKU', 'BID') 1 4770 0
1712599419575015767 ('IGM', 'ASK') 1 4975 -7
[REJECTED] 1712599419575015768 ('BRV', 'BID')
[REJECTED] 1712599419575015769 ('BRV', 'ASK')
[REJECTED] 1712599419575015770 ('BRV', 'BID')
1712599419575015762 ('DLO', 'BID') 2 4947 0
[CANCELLED] 1712599419575015761 ('EPT', 'ASK')
[CANCELLED] 1712599419575015763 ('DLO', 'ASK')
[CANCELLED] 1712599419575015765 ('MKU', 'ASK')
[CANCELLED] 1712599419575015766 ('IGM', 'BID')
1712599419575015771 ('EPT', 'BID') 1 4997 16
1712599419575015773 ('DLO', 'BID') 3 4931 16
1712599419575015778 ('IGM', 'ASK') 1 5036 -4
[REJECTED] 1712599419575015779 ('BRV', 'BID')
[REJECTED] 1712599419575015780 ('BRV', 'ASK')
[REJECTED] 1712599419575015781 ('BRV', 'BID')
1712599419575015775 ('MKU', 'BID') 1 4762 0
[CANCELLED] 1712599419575015772 ('EPT', 'ASK')
[CANCELLED] 1712599419575015774 ('DLO', 'ASK')
[CANCELLED] 1712599419575015776 ('MKU', 'ASK')
[CANCELLED] 1712599419575015777 ('IGM', 'BID')
1712599419575015789 ('IGM', 'ASK') 1 5066 -7
[REJECTED] 1712599419575015790 ('BRV', 'BID')
[REJECTED] 1712599419575015791 ('BRV', 'ASK')
[REJECTED] 1712599419575015792 ('BRV', 'BID')
1712599419575015785 ('DLO', 'ASK') 3 4928 0
1712599419575015783 ('EPT', 'ASK') 3 4988 0
[CANCELLED] 1712599419575015782 ('EPT', 'BID')
[CANCELLED] 1712599419575015784 ('DLO', 'BID')
[CANCELLED] 1712599419575015786 ('MKU', 'BID')
[CANCELLED] 1712599419575015787 ('MKU', 'ASK')
[CANCELLED] 1712599419575015788 ('IGM', 'BID')
1712599419575015800 ('IGM', 'ASK') 1 5069 -2
[REJECTED] 1712599419575015801 ('BRV', 'BID')
[REJECTED] 1712599419575015802 ('BRV', 'ASK')
[REJECTED] 1712599419575015803 ('BRV', 'BID')
1712599419575015797 ('MKU', 'BID') 2 4762 0
1712599419575015794 ('EPT', 'ASK') 1 4990 0
1712599419575015795 ('DLO', 'BID') 2 4934 0
1712599419575015793 ('EPT', 'BID') 2 4986 0
[CANCELLED] 1712599419575015796 ('DLO', 'ASK')
[CANCELLED] 1712599419575015798 ('MKU', 'ASK')
[CANCELLED] 1712599419575015799 ('IGM', 'BID')
1712599419575015804 ('EPT', 'BID') 1 4989 6
1712599419575015806 ('DLO', 'BID') 1 4910 12
1712599419575015810 ('IGM', 'BID') 8 5107 0
[REJECTED] 1712599419575015812 ('BRV', 'BID')
[REJECTED] 1712599419575015813 ('BRV', 'ASK')
[REJECTED] 1712599419575015814 ('BRV', 'BID')
1712599419575015809 ('MKU', 'ASK') 7 4753 0
[CANCELLED] 1712599419575015805 ('EPT', 'ASK')
[CANCELLED] 1712599419575015807 ('DLO', 'ASK')
[CANCELLED] 1712599419575015808 ('MKU', 'BID')
[CANCELLED] 1712599419575015811 ('IGM', 'ASK')
1712599419575015815 ('EPT', 'BID') 1 4929 30
1712599419575015818 ('DLO', 'ASK') 3 4908 -4
1712599419575015820 ('MKU', 'ASK') 1 4780 -12
1712599419575015821 ('IGM', 'BID') 1 5068 20
[REJECTED] 1712599419575015823 ('BRV', 'BID')
[REJECTED] 1712599419575015824 ('BRV', 'ASK')
[REJECTED] 1712599419575015825 ('BRV', 'BID')
[CANCELLED] 1712599419575015816 ('EPT', 'ASK')
[CANCELLED] 1712599419575015817 ('DLO', 'BID')
[CANCELLED] 1712599419575015819 ('MKU', 'BID')
[CANCELLED] 1712599419575015822 ('IGM', 'ASK')
1712599419575015830 ('MKU', 'BID') 3 4774 3
1712599419575015832 ('IGM', 'BID') 1 5044 7
[REJECTED] 1712599419575015834 ('BRV', 'BID')
