1712715879992584705 ('DLO', <Side.BUY: 1>) 1 4848 6
[CANCELLED] 1712715879992587061 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587062 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587063 ('IGM', <Side.SELL: 2>)
1712715879992587070 ('IGM', <Side.BUY: 1>) 7 5268 9
[CANCELLED] 1712715879992587064 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587065 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587066 ('BRV', <Side.SELL: 2>)
1712715879992587072 ('EPT', <Side.SELL: 2>) 2 5043 0
1712715879992587089 ('IGM', <Side.BUY: 1>) 2 5257 0
1712715879992587091 ('IGM', <Side.BUY: 1>) 2 5237 0
1712715879992587074 ('EPT', <Side.SELL: 2>) 2 5063 0
1712715879992587084 ('MKU', <Side.SELL: 2>) 2 4469 0
1712715879992587076 ('EPT', <Side.SELL: 2>) 2 5083 0
1712715879992587078 ('DLO', <Side.SELL: 2>) 2 4742 0
[CANCELLED] 1712715879992587067 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587071 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587073 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587075 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587068 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587077 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587079 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587080 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587081 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587082 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587069 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587083 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587085 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587086 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587087 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587088 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587090 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587092 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587093 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587094 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587095 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587096 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587097 ('BRV', <Side.SELL: 2>)
1712715879992587109 ('DLO', <Side.SELL: 2>) 2 4761 0
1712715879992587126 ('BRV', <Side.SELL: 2>) 2 4170 0
1712715879992587098 ('EPT', <Side.BUY: 1>) 1 5059 0
1712715879992587121 ('IGM', <Side.SELL: 2>) 2 5279 0
1712715879992587123 ('IGM', <Side.SELL: 2>) 2 5299 0
[CANCELLED] 1712715879992587102 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587103 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587104 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587105 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587106 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587107 ('EPT', <Side.SELL: 2>)
1712715879992587129 ('EPT', <Side.BUY: 1>) 1 5047 3
[CANCELLED] 1712715879992587099 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587108 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587110 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587111 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587112 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587113 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587100 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587114 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587115 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587116 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587117 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587118 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587119 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587101 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587120 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587122 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587124 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587125 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587127 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587128 ('BRV', <Side.SELL: 2>)
1712715879992587133 ('BRV', <Side.BUY: 1>) 1 4177 0
1712715879992587147 ('MKU', <Side.SELL: 2>) 2 4517 0
1712715879992587153 ('IGM', <Side.SELL: 2>) 2 5316 0
[CANCELLED] 1712715879992587134 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587135 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587136 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587137 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587138 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587139 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587130 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587140 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587141 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587142 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587143 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587144 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587145 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587131 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587146 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587148 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587149 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587150 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587151 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587132 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587152 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587154 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587155 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587156 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587157 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587158 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992587159 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587160 ('BRV', <Side.BUY: 1>)
1712715879992587163 ('MKU', <Side.BUY: 1>) 1 4528 0
1712715879992587162 ('DLO', <Side.BUY: 1>) 1 4777 0
1712715879992587165 ('BRV', <Side.BUY: 1>) 1 4196 0
1712715879992587164 ('IGM', <Side.BUY: 1>) 6 5299 0
1712715879992587178 ('MKU', <Side.BUY: 1>) 2 4508 0
1712715879992587190 ('BRV', <Side.BUY: 1>) 1 4176 0
1712715879992587184 ('IGM', <Side.BUY: 1>) 2 5279 0
1712715879992587186 ('IGM', <Side.BUY: 1>) 2 5259 0
1712715879992587172 ('DLO', <Side.BUY: 1>) 2 4757 0
1712715879992587188 ('IGM', <Side.BUY: 1>) 2 5239 0
1712715879992587180 ('MKU', <Side.BUY: 1>) 2 4488 0
1712715879992587167 ('EPT', <Side.SELL: 2>) 2 5097 0
1712715879992587174 ('DLO', <Side.BUY: 1>) 2 4737 0
1712715879992587182 ('MKU', <Side.BUY: 1>) 2 4468 0
[CANCELLED] 1712715879992587161 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587166 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587168 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587169 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587170 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587171 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587173 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587175 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587176 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587177 ('DLO', <Side.SELL: 2>)
1712715879992587193 ('DLO', <Side.BUY: 1>) 1 4739 3
[CANCELLED] 1712715879992587179 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587181 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587183 ('MKU', <Side.SELL: 2>)
1712715879992587194 ('MKU', <Side.BUY: 1>) 1 4467 18
[CANCELLED] 1712715879992587185 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587187 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587189 ('IGM', <Side.SELL: 2>)
1712715879992587195 ('IGM', <Side.BUY: 1>) 5 5156 58
[CANCELLED] 1712715879992587191 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587208 ('MKU', <Side.BUY: 1>)
[REJECTED] 1712715879992587210 ('MKU', <Side.BUY: 1>)
[REJECTED] 1712715879992587212 ('MKU', <Side.BUY: 1>)
1712715879992587214 ('IGM', <Side.BUY: 1>) 2 5156 38
1712715879992587216 ('IGM', <Side.BUY: 1>) 2 5156 18
1712715879992587192 ('EPT', <Side.BUY: 1>) 1 5094 0
1712715879992587218 ('IGM', <Side.BUY: 1>) 2 5154 0
[CANCELLED] 1712715879992587196 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587197 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587198 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587199 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587200 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587201 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587202 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587203 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587204 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587205 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587206 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587207 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587209 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587211 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587213 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587215 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587217 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587219 ('IGM', <Side.SELL: 2>)
1712715879992587225 ('IGM', <Side.BUY: 1>) 5 5111 44
[CANCELLED] 1712715879992587220 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587221 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587222 ('BRV', <Side.SELL: 2>)
1712715879992587238 ('MKU', <Side.SELL: 2>) 2 4491 0
1712715879992587241 ('IGM', <Side.BUY: 1>) 2 5123 12
1712715879992587247 ('BRV', <Side.SELL: 2>) 2 4146 -8
1712715879992587248 ('BRV', <Side.SELL: 2>) 2 4158 0
1712715879992587243 ('IGM', <Side.BUY: 1>) 2 5115 0
[CANCELLED] 1712715879992587223 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587226 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587227 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587228 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587229 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587230 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587231 ('EPT', <Side.SELL: 2>)
1712715879992587250 ('EPT', <Side.BUY: 1>) 1 5096 7
[CANCELLED] 1712715879992587224 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587232 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587233 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587234 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587235 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587236 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587237 ('DLO', <Side.SELL: 2>)
1712715879992587251 ('DLO', <Side.BUY: 1>) 1 4740 12
[CANCELLED] 1712715879992587239 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587240 ('MKU', <Side.SELL: 2>)
1712715879992587252 ('MKU', <Side.BUY: 1>) 1 4488 11
[CANCELLED] 1712715879992587242 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587244 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587245 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587246 ('IGM', <Side.SELL: 2>)
1712715879992587253 ('IGM', <Side.BUY: 1>) 4 5104 13
[CANCELLED] 1712715879992587249 ('BRV', <Side.SELL: 2>)
1712715879992587254 ('BRV', <Side.BUY: 1>) 1 4154 8
[REJECTED] 1712715879992587267 ('MKU', <Side.BUY: 1>)
[REJECTED] 1712715879992587269 ('MKU', <Side.BUY: 1>)
[REJECTED] 1712715879992587271 ('MKU', <Side.BUY: 1>)
1712715879992587261 ('DLO', <Side.BUY: 1>) 2 4732 0
1712715879992587255 ('EPT', <Side.BUY: 1>) 2 5083 0
1712715879992587279 ('BRV', <Side.BUY: 1>) 2 4142 0
1712715879992587281 ('BRV', <Side.BUY: 1>) 2 4122 0
1712715879992587283 ('BRV', <Side.BUY: 1>) 2 4102 0
1712715879992587263 ('DLO', <Side.BUY: 1>) 2 4712 0
[CANCELLED] 1712715879992587256 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587257 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587258 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587259 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587260 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587262 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587264 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587265 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587266 ('DLO', <Side.SELL: 2>)
1712715879992587286 ('DLO', <Side.BUY: 1>) 1 4710 3
[CANCELLED] 1712715879992587268 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587270 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587272 ('MKU', <Side.SELL: 2>)
1712715879992587287 ('MKU', <Side.BUY: 1>) 1 4430 18
[CANCELLED] 1712715879992587273 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587274 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587275 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587276 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587277 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587278 ('IGM', <Side.SELL: 2>)
1712715879992587288 ('IGM', <Side.BUY: 1>) 3 5098 20
[CANCELLED] 1712715879992587280 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587282 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587284 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587301 ('MKU', <Side.BUY: 1>)
[REJECTED] 1712715879992587303 ('MKU', <Side.BUY: 1>)
[REJECTED] 1712715879992587305 ('MKU', <Side.BUY: 1>)
1712715879992587307 ('IGM', <Side.BUY: 1>) 2 5098 0
[REJECTED] 1712715879992587313 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587314 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587315 ('BRV', <Side.SELL: 2>)
1712715879992587309 ('IGM', <Side.BUY: 1>) 2 5078 0
1712715879992587290 ('EPT', <Side.SELL: 2>) 2 5098 0
1712715879992587311 ('IGM', <Side.BUY: 1>) 2 5058 0
[CANCELLED] 1712715879992587285 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587289 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587291 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587292 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587293 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587294 ('EPT', <Side.SELL: 2>)
1712715879992587316 ('EPT', <Side.BUY: 1>) 1 5096 3
[CANCELLED] 1712715879992587295 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587296 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587297 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587298 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587299 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587300 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587302 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587304 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587306 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587308 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587310 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587312 ('IGM', <Side.SELL: 2>)
1712715879992587335 ('IGM', <Side.SELL: 2>) 2 5070 0
[REJECTED] 1712715879992587340 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587341 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587342 ('BRV', <Side.SELL: 2>)
1712715879992587337 ('IGM', <Side.SELL: 2>) 2 5090 0
1712715879992587319 ('EPT', <Side.BUY: 1>) 2 5079 0
1712715879992587339 ('IGM', <Side.SELL: 2>) 2 5110 0
1712715879992587321 ('EPT', <Side.BUY: 1>) 2 5059 0
1712715879992587317 ('DLO', <Side.BUY: 1>) 1 4696 0
1712715879992587331 ('MKU', <Side.SELL: 2>) 2 4434 0
[CANCELLED] 1712715879992587320 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587322 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587323 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587324 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587325 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587326 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587327 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587328 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587329 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587330 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587332 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587333 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587318 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587334 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587336 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587338 ('IGM', <Side.BUY: 1>)
1712715879992587358 ('MKU', <Side.SELL: 2>) 2 4434 -8
[REJECTED] 1712715879992587367 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587368 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587369 ('BRV', <Side.SELL: 2>)
1712715879992587343 ('EPT', <Side.BUY: 1>) 1 5048 0
1712715879992587353 ('DLO', <Side.SELL: 2>) 2 4711 0
1712715879992587359 ('MKU', <Side.SELL: 2>) 2 4446 0
1712715879992587362 ('IGM', <Side.SELL: 2>) 2 5158 0
1712715879992587360 ('MKU', <Side.SELL: 2>) 2 4466 0
1712715879992587355 ('DLO', <Side.SELL: 2>) 2 4731 0
1712715879992587364 ('IGM', <Side.SELL: 2>) 2 5178 0
1712715879992587366 ('IGM', <Side.SELL: 2>) 2 5198 0
1712715879992587346 ('EPT', <Side.BUY: 1>) 2 5028 0
1712715879992587370 ('SCP', <Side.SELL: 2>) 1 4754 -136
1712715879992587371 ('SCP', <Side.SELL: 2>) 1 4754 -102
1712715879992587372 ('SCP', <Side.SELL: 2>) 1 4754 -101
1712715879992587373 ('SCP', <Side.SELL: 2>) 1 4754 -100
1712715879992587374 ('SCP', <Side.SELL: 2>) 1 4754 -99
1712715879992587375 ('SCP', <Side.SELL: 2>) 40 4754 -34
1712715879992587375 ('SCP', <Side.SELL: 2>) 24 4753 -33
1712715879992587376 ('SCP', <Side.SELL: 2>) 40 4753 -19
1712715879992587376 ('SCP', <Side.SELL: 2>) 36 4752 -18
1712715879992587376 ('SCP', <Side.SELL: 2>) 1 4752 -18
1712715879992587377 ('SCP', <Side.SELL: 2>) 1 4752 -17
1712715879992587378 ('SCP', <Side.SELL: 2>) 2 4752 -15
[CANCELLED] 1712715879992587347 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587348 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587349 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587350 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587351 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587344 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587352 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587354 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587356 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587357 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587345 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587361 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587363 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587365 ('IGM', <Side.BUY: 1>)
1712715879992587382 ('IGM', <Side.BUY: 1>) 3 5155 34
1712715879992587401 ('IGM', <Side.BUY: 1>) 2 5155 14
[REJECTED] 1712715879992587407 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587408 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587409 ('BRV', <Side.SELL: 2>)
1712715879992587396 ('MKU', <Side.SELL: 2>) 2 4531 0
1712715879992587379 ('EPT', <Side.BUY: 1>) 1 5044 0
1712715879992587390 ('DLO', <Side.SELL: 2>) 2 4774 0
1712715879992587398 ('MKU', <Side.SELL: 2>) 2 4551 0
1712715879992587402 ('IGM', <Side.SELL: 2>) 2 5219 0
1712715879992587383 ('EPT', <Side.BUY: 1>) 2 5024 0
[CANCELLED] 1712715879992587384 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587385 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587386 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587387 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587388 ('EPT', <Side.SELL: 2>)
1712715879992587410 ('EPT', <Side.BUY: 1>) 1 5020 5
[CANCELLED] 1712715879992587380 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587389 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587391 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587392 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587393 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587394 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587381 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587395 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587397 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587399 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587400 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587403 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587404 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587405 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587406 ('IGM', <Side.SELL: 2>)
[REJECTED] 1712715879992587438 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587439 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587440 ('BRV', <Side.SELL: 2>)
1712715879992587433 ('IGM', <Side.SELL: 2>) 2 5238 0
1712715879992587413 ('IGM', <Side.BUY: 1>) 3 5215 0
1712715879992587432 ('IGM', <Side.BUY: 1>) 2 5195 0
[CANCELLED] 1712715879992587414 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587415 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587416 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587417 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587418 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587419 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587411 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587420 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587421 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587422 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587423 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587424 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587425 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587412 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587426 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587427 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587428 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587429 ('MKU', <Side.SELL: 2>)
1712715879992587442 ('DLO', <Side.BUY: 1>) 1 4793 0
[CANCELLED] 1712715879992587430 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587431 ('MKU', <Side.SELL: 2>)
1712715879992587443 ('MKU', <Side.BUY: 1>) 2 4570 3
[CANCELLED] 1712715879992587434 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587435 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587436 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587437 ('IGM', <Side.SELL: 2>)
1712715879992587444 ('IGM', <Side.BUY: 1>) 3 5194 46
1712715879992587463 ('IGM', <Side.BUY: 1>) 2 5174 46
1712715879992587465 ('IGM', <Side.BUY: 1>) 2 5174 26
1712715879992587467 ('IGM', <Side.BUY: 1>) 2 5174 6
[REJECTED] 1712715879992587469 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587470 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587471 ('BRV', <Side.SELL: 2>)
1712715879992587457 ('MKU', <Side.BUY: 1>) 2 4553 0
1712715879992587459 ('MKU', <Side.BUY: 1>) 2 4533 0
