1712598524163483649 ('EPT', 'ASK') 1 4789 -288
[CANCELLED] 1712598789250018308 ('BRV', 'ASK')
[CANCELLED] 1712598789250018310 ('IGM', 'ASK')
[REJECTED] 1712598789250018311 ('JAK', 'BID')
[REJECTED] 1712598789250018312 ('JAK', 'BID')
[REJECTED] 1712598789250018313 ('JAK', 'BID')
[REJECTED] 1712598789250018314 ('JAK', 'BID')
[REJECTED] 1712598789250018315 ('JAK', 'BID')
1712598789250018316 ('EPT', 'BID') 1 4940 0
1712598789250018322 ('IGM', 'BID') 1 5834 29
1712598789250018324 ('BRV', 'BID') 1 4539 11
[REJECTED] 1712598789250018326 ('EPT', 'BID')
1712598789250018330 ('IGM', 'BID') 10 5834 9
[REJECTED] 1712598789250018332 ('BRV', 'BID')
1712598789250018321 ('MKU', 'ASK') 13 4828 0
1712598789250018325 ('BRV', 'ASK') 3 4555 0
[CANCELLED] 1712598789250018317 ('EPT', 'ASK')
[CANCELLED] 1712598789250018318 ('DLO', 'BID')
[CANCELLED] 1712598789250018319 ('DLO', 'ASK')
[CANCELLED] 1712598789250018320 ('MKU', 'BID')
[CANCELLED] 1712598789250018323 ('IGM', 'ASK')
[CANCELLED] 1712598789250018327 ('DLO', 'BID')
[CANCELLED] 1712598789250018328 ('MKU', 'BID')
[CANCELLED] 1712598789250018329 ('MKU', 'ASK')
[CANCELLED] 1712598789250018331 ('IGM', 'ASK')
1712598789250018333 ('EPT', 'BID') 1 4913 12
1712598789250018338 ('MKU', 'ASK') 11 4853 -9
1712598789250018340 ('IGM', 'ASK') 22 5819 -18
1712598789250018342 ('BRV', 'ASK') 1 4583 -23
[REJECTED] 1712598789250018343 ('EPT', 'BID')
1712598789250018345 ('IGM', 'ASK') 10 5821 0
1712598789250018336 ('DLO', 'ASK') 4 4998 0
[CANCELLED] 1712598789250018334 ('EPT', 'ASK')
[CANCELLED] 1712598789250018335 ('DLO', 'BID')
[CANCELLED] 1712598789250018337 ('MKU', 'BID')
[CANCELLED] 1712598789250018339 ('IGM', 'BID')
[CANCELLED] 1712598789250018341 ('BRV', 'BID')
[CANCELLED] 1712598789250018344 ('IGM', 'BID')
[CANCELLED] 1712598789250018346 ('BRV', 'BID')
1712598789250018347 ('EPT', 'BID') 1 4879 3
1712598789250018351 ('MKU', 'BID') 13 4849 8
1712598789250018353 ('IGM', 'BID') 12 5833 0
1712598789250018355 ('BRV', 'BID') 7 4578 17
[REJECTED] 1712598789250018357 ('EPT', 'BID')
1712598789250018350 ('DLO', 'ASK') 1 5008 0
1712598789250018359 ('MKU', 'BID') 10 4837 0
1712598789250018348 ('EPT', 'ASK') 5 4886 0
[CANCELLED] 1712598789250018349 ('DLO', 'BID')
[CANCELLED] 1712598789250018352 ('MKU', 'ASK')
[CANCELLED] 1712598789250018354 ('IGM', 'ASK')
[CANCELLED] 1712598789250018356 ('BRV', 'ASK')
[CANCELLED] 1712598789250018358 ('DLO', 'BID')
[CANCELLED] 1712598789250018360 ('MKU', 'ASK')
[CANCELLED] 1712598789250018361 ('IGM', 'BID')
[CANCELLED] 1712598789250018362 ('IGM', 'ASK')
1712598789250018364 ('EPT', 'ASK') 6 4887 -1
1712598789250018366 ('DLO', 'ASK') 1 5042 -2
1712598789250018369 ('IGM', 'BID') 11 5828 0
1712598789250018363 ('EPT', 'BID') 1 4883 0
1712598789250018374 ('IGM', 'BID') 10 5808 0
1712598789250018365 ('DLO', 'BID') 13 5036 0
[CANCELLED] 1712598789250018367 ('MKU', 'BID')
[CANCELLED] 1712598789250018368 ('MKU', 'ASK')
[CANCELLED] 1712598789250018370 ('IGM', 'ASK')
[CANCELLED] 1712598789250018371 ('BRV', 'ASK')
[CANCELLED] 1712598789250018372 ('EPT', 'BID')
[CANCELLED] 1712598789250018373 ('MKU', 'BID')
1712598789250018377 ('DLO', 'BID') 1 5002 0
1712598789250018379 ('MKU', 'BID') 12 4825 4
1712598789250018382 ('IGM', 'ASK') 13 5743 0
[REJECTED] 1712598789250018384 ('DLO', 'BID')
1712598789250018383 ('BRV', 'ASK') 3 4455 0
1712598789250018385 ('MKU', 'BID') 10 4809 0
1712598789250018376 ('EPT', 'ASK') 1 4884 0
1712598789250018381 ('IGM', 'BID') 1 5738 0
[CANCELLED] 1712598789250018375 ('EPT', 'BID')
[CANCELLED] 1712598789250018378 ('DLO', 'ASK')
[CANCELLED] 1712598789250018380 ('MKU', 'ASK')
[CANCELLED] 1712598789250018386 ('IGM', 'BID')
[CANCELLED] 1712598789250018387 ('IGM', 'ASK')
[CANCELLED] 1712598789250018388 ('IGM', 'BID')
1712598789250018390 ('EPT', 'ASK') 1 4902 -9
1712598789250018392 ('MKU', 'BID') 1 4779 16
1712598789250018394 ('IGM', 'BID') 22 5739 6
1712598789250018397 ('BRV', 'ASK') 1 4486 -37
1712598789250018399 ('MKU', 'BID') 10 4775 0
1712598789250018395 ('IGM', 'ASK') 11 5749 0
1712598789250018389 ('EPT', 'BID') 8 4889 0
[CANCELLED] 1712598789250018391 ('DLO', 'ASK')
[CANCELLED] 1712598789250018393 ('MKU', 'ASK')
[CANCELLED] 1712598789250018396 ('BRV', 'BID')
[CANCELLED] 1712598789250018398 ('EPT', 'BID')
[CANCELLED] 1712598789250018400 ('MKU', 'ASK')
1712598789250018401 ('EPT', 'BID') 10 4860 15
1712598789250018405 ('MKU', 'ASK') 25 4794 -3
1712598789250018407 ('IGM', 'ASK') 1 5799 -20
1712598789250018409 ('BRV', 'ASK') 1 4521 -1
1712598789250018412 ('IGM', 'ASK') 10 5799 0
1712598789250018404 ('MKU', 'BID') 1 4787 0
1712598789250018402 ('EPT', 'ASK') 1 4880 0
[CANCELLED] 1712598789250018403 ('DLO', 'ASK')
[CANCELLED] 1712598789250018406 ('IGM', 'BID')
[CANCELLED] 1712598789250018408 ('BRV', 'BID')
[CANCELLED] 1712598789250018410 ('MKU', 'BID')
[CANCELLED] 1712598789250018411 ('IGM', 'BID')
[CANCELLED] 1712598789250018413 ('IGM', 'BID')
1712598789250018417 ('MKU', 'BID') 11 4790 0
1712598789250018419 ('IGM', 'BID') 22 5787 19
1712598789250018425 ('IGM', 'BID') 10 5786 0
1712598789250018421 ('BRV', 'BID') 3 4523 0
1712598789250018415 ('EPT', 'ASK') 1 4888 0
1712598789250018422 ('BRV', 'ASK') 1 4527 0
[CANCELLED] 1712598789250018414 ('EPT', 'BID')
[CANCELLED] 1712598789250018416 ('DLO', 'ASK')
[CANCELLED] 1712598789250018418 ('MKU', 'ASK')
[CANCELLED] 1712598789250018420 ('IGM', 'ASK')
[CANCELLED] 1712598789250018423 ('EPT', 'BID')
[CANCELLED] 1712598789250018424 ('MKU', 'BID')
1712598789250018427 ('EPT', 'ASK') 1 4904 -5
1712598789250018430 ('MKU', 'ASK') 2 4792 -3
1712598789250018431 ('IGM', 'BID') 1 5717 24
1712598789250018434 ('BRV', 'ASK') 2 4533 -6
1712598789250018436 ('IGM', 'BID') 10 5717 4
[REJECTED] 1712598789250018438 ('IGM', 'BID')
[CANCELLED] 1712598789250018426 ('EPT', 'BID')
[CANCELLED] 1712598789250018428 ('DLO', 'ASK')
[CANCELLED] 1712598789250018429 ('MKU', 'BID')
[CANCELLED] 1712598789250018432 ('IGM', 'ASK')
[CANCELLED] 1712598789250018433 ('BRV', 'BID')
[CANCELLED] 1712598789250018435 ('MKU', 'BID')
[CANCELLED] 1712598789250018437 ('IGM', 'ASK')
1712598789250018444 ('IGM', 'BID') 1 5687 4
1712598789250018447 ('BRV', 'ASK') 1 4570 -3
[REJECTED] 1712598789250018450 ('IGM', 'BID')
1712598789250018440 ('EPT', 'ASK') 1 4919 0
1712598789250018443 ('MKU', 'ASK') 1 4802 0
1712598789250018445 ('IGM', 'ASK') 13 5695 0
1712598789250018442 ('MKU', 'BID') 22 4798 0
[CANCELLED] 1712598789250018439 ('EPT', 'BID')
[CANCELLED] 1712598789250018441 ('DLO', 'ASK')
[CANCELLED] 1712598789250018446 ('BRV', 'BID')
[CANCELLED] 1712598789250018448 ('EPT', 'BID')
[CANCELLED] 1712598789250018449 ('MKU', 'BID')
[CANCELLED] 1712598789250018451 ('IGM', 'ASK')
1712598789250018453 ('EPT', 'ASK') 1 4926 -1
1712598789250018455 ('MKU', 'BID') 30 4806 0
1712598789250018458 ('IGM', 'ASK') 11 5686 -20
1712598789250018460 ('BRV', 'ASK') 1 4583 -12
[REJECTED] 1712598789250018461 ('MKU', 'BID')
1712598789250018463 ('IGM', 'ASK') 10 5686 0
1712598789250018455 ('MKU', 'BID') 3 4806 0
1712598789250018454 ('DLO', 'ASK') 7 4937 0
[CANCELLED] 1712598789250018452 ('EPT', 'BID')
[CANCELLED] 1712598789250018456 ('MKU', 'ASK')
[CANCELLED] 1712598789250018457 ('IGM', 'BID')
[CANCELLED] 1712598789250018459 ('BRV', 'BID')
[CANCELLED] 1712598789250018462 ('IGM', 'BID')
1712598789250018465 ('EPT', 'ASK') 1 4956 -10
1712598789250018466 ('DLO', 'BID') 1 4933 1
1712598789250018470 ('IGM', 'ASK') 1 5805 -49
1712598789250018471 ('BRV', 'BID') 4 4550 33
1712598789250018476 ('IGM', 'ASK') 10 5805 -29
[CANCELLED] 1712598789250018464 ('EPT', 'BID')
[CANCELLED] 1712598789250018467 ('DLO', 'ASK')
[CANCELLED] 1712598789250018468 ('MKU', 'ASK')
[CANCELLED] 1712598789250018469 ('IGM', 'BID')
[CANCELLED] 1712598789250018472 ('BRV', 'ASK')
[CANCELLED] 1712598789250018473 ('EPT', 'BID')
[CANCELLED] 1712598789250018474 ('MKU', 'ASK')
[CANCELLED] 1712598789250018475 ('IGM', 'BID')
1712598789250018478 ('EPT', 'ASK') 1 4973 0
1712598789250018482 ('IGM', 'BID') 23 5782 19
1712598789250018486 ('IGM', 'BID') 10 5781 0
1712598789250018481 ('MKU', 'ASK') 13 4791 0
1712598789250018483 ('IGM', 'ASK') 1 5806 0
1712598789250018487 ('IGM', 'ASK') 10 5826 0
1712598789250018485 ('BRV', 'ASK') 2 4539 0
[CANCELLED] 1712598789250018477 ('EPT', 'BID')
[CANCELLED] 1712598789250018479 ('DLO', 'BID')
[CANCELLED] 1712598789250018480 ('DLO', 'ASK')
[CANCELLED] 1712598789250018484 ('BRV', 'BID')
1712598789250018489 ('EPT', 'ASK') 1 4977 -5
1712598789250018493 ('MKU', 'ASK') 1 4825 -5
1712598789250018495 ('IGM', 'ASK') 12 5792 -22
1712598789250018497 ('BRV', 'ASK') 3 4545 -7
1712598789250018501 ('IGM', 'ASK') 10 5792 -2
1712598789250018490 ('DLO', 'BID') 2 4927 0
1712598789250018491 ('DLO', 'ASK') 3 4929 0
[CANCELLED] 1712598789250018488 ('EPT', 'BID')
[CANCELLED] 1712598789250018492 ('MKU', 'BID')
[CANCELLED] 1712598789250018494 ('IGM', 'BID')
[CANCELLED] 1712598789250018496 ('BRV', 'BID')
[CANCELLED] 1712598789250018498 ('EPT', 'BID')
[CANCELLED] 1712598789250018499 ('MKU', 'BID')
[CANCELLED] 1712598789250018500 ('IGM', 'BID')
1712598789250018503 ('EPT', 'ASK') 1 5000 -3
1712598789250018505 ('DLO', 'ASK') 4 4934 -3
1712598789250018507 ('MKU', 'ASK') 1 4851 -8
1712598789250018509 ('IGM', 'ASK') 1 5846 -9
1712598789250018511 ('BRV', 'ASK') 1 4600 -24
1712598789250018506 ('MKU', 'BID') 12 4840 0
1712598789250018508 ('IGM', 'BID') 12 5833 0
