1712717056918247169 ('DLO', <Side.BUY: 1>) 1 4608 5
[CANCELLED] 1712717056918250758 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250759 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250760 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250761 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250762 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250763 ('EPT', <Side.SELL: 2>)
1712717056918250786 ('EPT', <Side.BUY: 1>) 1 5047 11
[CANCELLED] 1712717056918250754 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250764 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250766 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250767 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250768 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250769 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250755 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250770 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250771 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250772 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250773 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250774 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250775 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250756 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250776 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250778 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250780 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250781 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918250757 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250782 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250783 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918250784 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250785 ('BRV', <Side.SELL: 2>)
1712717056918250810 ('IGM', <Side.SELL: 2>) 2 5023 0
1712717056918250812 ('IGM', <Side.SELL: 2>) 2 5043 0
1712717056918250791 ('EPT', <Side.BUY: 1>) 2 5038 0
1712717056918250814 ('IGM', <Side.SELL: 2>) 2 5063 0
1712717056918250816 ('BRV', <Side.SELL: 2>) 2 3698 0
1712717056918250818 ('BRV', <Side.SELL: 2>) 1 3718 0
[CANCELLED] 1712717056918250792 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250793 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250794 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250795 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250796 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250787 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250797 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250798 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250799 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250800 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250801 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250802 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250788 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250803 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250804 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250805 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250806 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250807 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250808 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250789 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250809 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250811 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250813 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250790 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250815 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250817 ('BRV', <Side.BUY: 1>)
1712717056918250843 ('IGM', <Side.SELL: 2>) 2 5140 0
1712717056918250849 ('BRV', <Side.SELL: 2>) 2 3723 0
1712717056918250851 ('BRV', <Side.SELL: 2>) 2 3743 0
1712717056918250853 ('BRV', <Side.SELL: 2>) 2 3763 0
1712717056918250819 ('EPT', <Side.BUY: 1>) 1 5018 0
1712717056918250837 ('MKU', <Side.SELL: 2>) 2 4246 0
1712717056918250845 ('IGM', <Side.SELL: 2>) 2 5160 0
1712717056918250847 ('IGM', <Side.SELL: 2>) 2 5180 0
1712717056918250824 ('EPT', <Side.BUY: 1>) 2 4998 0
1712717056918250831 ('DLO', <Side.SELL: 2>) 2 4278 0
[CANCELLED] 1712717056918250825 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250826 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250827 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250828 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250829 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250820 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250830 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250832 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250833 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250834 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250835 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250821 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250836 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250838 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250839 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250840 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250841 ('MKU', <Side.SELL: 2>)
1712717056918250856 ('MKU', <Side.BUY: 1>) 2 4231 9
[CANCELLED] 1712717056918250822 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250842 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250844 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250846 ('IGM', <Side.BUY: 1>)
1712717056918250857 ('IGM', <Side.BUY: 1>) 1 5180 1
[CANCELLED] 1712717056918250823 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250848 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250850 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250852 ('BRV', <Side.BUY: 1>)
1712717056918250858 ('BRV', <Side.BUY: 1>) 2 3759 14
1712717056918250883 ('BRV', <Side.BUY: 1>) 2 3752 1
1712717056918250871 ('MKU', <Side.BUY: 1>) 2 4220 0
1712717056918250885 ('BRV', <Side.BUY: 1>) 2 3733 0
1712717056918250877 ('IGM', <Side.BUY: 1>) 2 5161 0
1712717056918250855 ('DLO', <Side.BUY: 1>) 3 4265 0
1712717056918250887 ('BRV', <Side.BUY: 1>) 2 3713 0
1712717056918250873 ('MKU', <Side.BUY: 1>) 2 4200 0
[CANCELLED] 1712717056918250854 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250859 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250860 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250861 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250862 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250863 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250864 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250865 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250866 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250867 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250868 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250869 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250870 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250872 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250874 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250875 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250876 ('MKU', <Side.SELL: 2>)
1712717056918250891 ('MKU', <Side.BUY: 1>) 1 4191 9
[CANCELLED] 1712717056918250878 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918250879 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250880 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918250881 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250882 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918250884 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918250886 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918250888 ('BRV', <Side.SELL: 2>)
1712717056918250893 ('BRV', <Side.BUY: 1>) 1 3698 0
1712717056918250890 ('DLO', <Side.BUY: 1>) 3 4246 0
1712717056918250918 ('BRV', <Side.BUY: 1>) 2 3678 0
1712717056918250906 ('MKU', <Side.BUY: 1>) 2 4180 0
1712717056918250920 ('BRV', <Side.BUY: 1>) 2 3658 0
1712717056918250892 ('IGM', <Side.BUY: 1>) 1 5152 0
[CANCELLED] 1712717056918250889 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250894 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250895 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250896 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250897 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250898 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250899 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250900 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250901 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250902 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250903 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250904 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250905 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250907 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250908 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250909 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250910 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250911 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250912 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250913 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918250914 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250915 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918250916 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250917 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918250919 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918250921 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918250922 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250923 ('BRV', <Side.SELL: 2>)
1712717056918250927 ('IGM', <Side.BUY: 1>) 1 5141 0
1712717056918250947 ('IGM', <Side.BUY: 1>) 2 5121 0
[CANCELLED] 1712717056918250924 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250929 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250930 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250931 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250932 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250933 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250934 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250925 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250935 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250936 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250937 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250938 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250939 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250940 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250926 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250941 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250942 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250943 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250944 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250945 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250946 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250948 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918250949 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250950 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918250951 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250952 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918250928 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250953 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250954 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918250955 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250956 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918250957 ('BRV', <Side.BUY: 1>)
1712717056918250958 ('EPT', <Side.BUY: 1>) 1 5033 0
1712717056918250988 ('BRV', <Side.SELL: 2>) 1 3679 0
1712717056918250982 ('IGM', <Side.SELL: 2>) 2 5148 0
1712717056918250984 ('IGM', <Side.SELL: 2>) 2 5168 0
1712717056918250986 ('IGM', <Side.SELL: 2>) 2 5188 0
1712717056918250970 ('DLO', <Side.SELL: 2>) 2 4257 0
1712717056918250976 ('MKU', <Side.SELL: 2>) 2 4219 0
[CANCELLED] 1712717056918250963 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250964 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250965 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250966 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250967 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250968 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250959 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250969 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250971 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250972 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250973 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918250974 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250960 ('MKU', <Side.BUY: 1>)
1712717056918250978 ('MKU', <Side.SELL: 2>) 2 4239 0
[CANCELLED] 1712717056918250975 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250977 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250979 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250980 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918250961 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250981 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250983 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250985 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918250962 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918250987 ('BRV', <Side.BUY: 1>)
1712717056918251019 ('BRV', <Side.SELL: 2>) 2 3742 0
1712717056918251021 ('BRV', <Side.SELL: 2>) 2 3762 0
1712717056918251023 ('BRV', <Side.SELL: 2>) 2 3782 0
1712717056918251007 ('MKU', <Side.SELL: 2>) 2 4240 0
1712717056918251009 ('MKU', <Side.SELL: 2>) 2 4260 0
1712717056918251011 ('MKU', <Side.SELL: 2>) 2 4280 0
[CANCELLED] 1712717056918250989 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250994 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250995 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250996 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250997 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250998 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918250999 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918250990 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251000 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251001 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251002 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251003 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251004 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251005 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918250991 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251006 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251008 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251010 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918250992 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251012 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251013 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251014 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251015 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251016 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251017 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918250993 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251018 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251020 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251022 ('BRV', <Side.BUY: 1>)
1712717056918251028 ('BRV', <Side.BUY: 1>) 1 3808 0
1712717056918251026 ('MKU', <Side.BUY: 1>) 2 4285 0
1712717056918251048 ('IGM', <Side.SELL: 2>) 2 5232 0
1712717056918251054 ('BRV', <Side.SELL: 2>) 2 3838 0
1712717056918251050 ('IGM', <Side.SELL: 2>) 2 5252 0
1712717056918251056 ('BRV', <Side.SELL: 2>) 2 3858 0
1712717056918251052 ('IGM', <Side.SELL: 2>) 2 5272 0
1712717056918251042 ('MKU', <Side.SELL: 2>) 2 4315 0
1712717056918251024 ('EPT', <Side.BUY: 1>) 1 5031 0
[CANCELLED] 1712717056918251029 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251030 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251031 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251032 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251033 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251034 ('EPT', <Side.SELL: 2>)
1712717056918251058 ('EPT', <Side.BUY: 1>) 1 5030 2
[CANCELLED] 1712717056918251025 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251035 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251036 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251037 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251038 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251039 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251040 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251041 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251043 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251044 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251045 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251046 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251027 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251047 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251049 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251051 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251053 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251055 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251057 ('BRV', <Side.BUY: 1>)
1712717056918251082 ('IGM', <Side.SELL: 2>) 2 5286 0
1712717056918251088 ('BRV', <Side.SELL: 2>) 2 3880 -3
1712717056918251090 ('BRV', <Side.SELL: 2>) 1 3897 0
1712717056918251076 ('MKU', <Side.SELL: 2>) 2 4329 0
1712717056918251063 ('EPT', <Side.BUY: 1>) 2 5012 0
[CANCELLED] 1712717056918251064 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251065 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251066 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251067 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251068 ('EPT', <Side.SELL: 2>)
1712717056918251091 ('EPT', <Side.BUY: 1>) 1 5009 4
[CANCELLED] 1712717056918251059 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251069 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251070 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251071 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251072 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251073 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251074 ('DLO', <Side.SELL: 2>)
1712717056918251092 ('DLO', <Side.BUY: 1>) 3 4316 0
[CANCELLED] 1712717056918251060 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251075 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251077 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251078 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251079 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251080 ('MKU', <Side.SELL: 2>)
1712717056918251093 ('MKU', <Side.BUY: 1>) 2 4340 3
[CANCELLED] 1712717056918251061 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251081 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251083 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251084 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251085 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251086 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251062 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251087 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251089 ('BRV', <Side.BUY: 1>)
1712717056918251095 ('BRV', <Side.BUY: 1>) 2 3906 0
1712717056918251094 ('IGM', <Side.BUY: 1>) 1 5278 0
1712717056918251114 ('IGM', <Side.BUY: 1>) 2 5258 0
1712717056918251116 ('IGM', <Side.BUY: 1>) 2 5238 0
[CANCELLED] 1712717056918251096 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251097 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251098 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251099 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251100 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251101 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251102 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251103 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251104 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251105 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251106 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251107 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251108 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251109 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251110 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251111 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251112 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251113 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251115 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251117 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251118 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251119 ('IGM', <Side.SELL: 2>)
1712717056918251127 ('IGM', <Side.BUY: 1>) 1 5220 19
[CANCELLED] 1712717056918251120 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251121 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918251122 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251123 ('BRV', <Side.SELL: 2>)
1712717056918251125 ('DLO', <Side.BUY: 1>) 3 4318 0
1712717056918251147 ('IGM', <Side.BUY: 1>) 2 5219 0
1712717056918251149 ('IGM', <Side.BUY: 1>) 2 5199 0
1712717056918251151 ('IGM', <Side.BUY: 1>) 2 5179 0
1712717056918251130 ('EPT', <Side.SELL: 2>) 2 5065 0
[CANCELLED] 1712717056918251124 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251129 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251131 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251132 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251133 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251134 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251135 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251136 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251137 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251138 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251139 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251140 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251126 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251141 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251142 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251143 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251144 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251145 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251146 ('MKU', <Side.SELL: 2>)
