1712713890367047168 ('EPT', <Side.BUY: 1>) 1 4882 0
[CANCELLED] 1712713890367051239 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367051240 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051241 ('BRV', <Side.SELL: 2>)
1712713890367051266 ('IGM', <Side.SELL: 2>) 2 5832 0
1712713890367051245 ('IGM', <Side.BUY: 1>) 1 5800 0
[CANCELLED] 1712713890367051242 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051247 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051248 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051249 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051250 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051251 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051252 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051243 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051253 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051254 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051255 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051256 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051257 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051258 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051244 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051259 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051260 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051261 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051262 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051263 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051264 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051265 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051267 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051268 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051269 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051270 ('IGM', <Side.SELL: 2>)
1712713890367051276 ('IGM', <Side.BUY: 1>) 1 5794 23
[CANCELLED] 1712713890367051246 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051271 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051272 ('BRV', <Side.SELL: 2>)
1712713890367051296 ('IGM', <Side.BUY: 1>) 2 5794 3
1712713890367051291 ('MKU', <Side.SELL: 2>) 2 5636 0
1712713890367051285 ('DLO', <Side.SELL: 2>) 2 5427 0
1712713890367051273 ('EPT', <Side.BUY: 1>) 1 4923 0
[CANCELLED] 1712713890367051278 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051279 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051280 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051281 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051282 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051283 ('EPT', <Side.SELL: 2>)
1712713890367051303 ('EPT', <Side.BUY: 1>) 1 4916 18
[CANCELLED] 1712713890367051274 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051284 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051286 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051287 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051288 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051289 ('DLO', <Side.SELL: 2>)
1712713890367051304 ('DLO', <Side.BUY: 1>) 1 5425 3
[CANCELLED] 1712713890367051275 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051290 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051292 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051293 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051294 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051295 ('MKU', <Side.SELL: 2>)
1712713890367051305 ('MKU', <Side.BUY: 1>) 1 5616 25
[CANCELLED] 1712713890367051297 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051298 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051299 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051300 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051301 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051277 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051302 ('BRV', <Side.BUY: 1>)
1712713890367051307 ('BRV', <Side.BUY: 1>) 7 5944 22
1712713890367051320 ('MKU', <Side.BUY: 1>) 2 5616 5
1712713890367051332 ('BRV', <Side.BUY: 1>) 2 5944 2
1712713890367051308 ('EPT', <Side.BUY: 1>) 2 4914 0
1712713890367051314 ('DLO', <Side.BUY: 1>) 2 5408 0
1712713890367051334 ('BRV', <Side.BUY: 1>) 2 5926 0
1712713890367051322 ('MKU', <Side.BUY: 1>) 2 5601 0
1712713890367051327 ('IGM', <Side.SELL: 2>) 2 5834 0
1712713890367051324 ('MKU', <Side.BUY: 1>) 2 5581 0
1712713890367051316 ('DLO', <Side.BUY: 1>) 2 5388 0
[CANCELLED] 1712713890367051309 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051310 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051311 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051312 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051313 ('EPT', <Side.SELL: 2>)
1712713890367051336 ('EPT', <Side.BUY: 1>) 1 4898 3
[CANCELLED] 1712713890367051315 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051317 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051318 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051319 ('DLO', <Side.SELL: 2>)
1712713890367051337 ('DLO', <Side.BUY: 1>) 1 5376 20
[CANCELLED] 1712713890367051321 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051323 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051325 ('MKU', <Side.SELL: 2>)
1712713890367051338 ('MKU', <Side.BUY: 1>) 1 5546 36
[CANCELLED] 1712713890367051306 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051326 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051328 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051329 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051330 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051331 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051333 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367051335 ('BRV', <Side.SELL: 2>)
1712713890367051340 ('BRV', <Side.BUY: 1>) 6 5840 55
1712713890367051347 ('DLO', <Side.BUY: 1>) 2 5373 3
1712713890367051353 ('MKU', <Side.BUY: 1>) 2 5541 21
1712713890367051355 ('MKU', <Side.BUY: 1>) 2 5541 1
1712713890367051365 ('BRV', <Side.BUY: 1>) 2 5840 35
1712713890367051367 ('BRV', <Side.BUY: 1>) 2 5840 15
1712713890367051369 ('BRV', <Side.BUY: 1>) 2 5835 0
1712713890367051360 ('IGM', <Side.SELL: 2>) 2 5853 0
1712713890367051357 ('MKU', <Side.BUY: 1>) 2 5522 0
[CANCELLED] 1712713890367051341 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051342 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051343 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051344 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051345 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051346 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051348 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051349 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051350 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051351 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051352 ('DLO', <Side.SELL: 2>)
1712713890367051372 ('DLO', <Side.BUY: 1>) 1 5357 3
[CANCELLED] 1712713890367051354 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051356 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051358 ('MKU', <Side.SELL: 2>)
1712713890367051373 ('MKU', <Side.BUY: 1>) 1 5510 13
[CANCELLED] 1712713890367051339 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051359 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051361 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051362 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051363 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051364 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051366 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367051368 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367051370 ('BRV', <Side.SELL: 2>)
1712713890367051375 ('BRV', <Side.BUY: 1>) 4 5795 25
1712713890367051400 ('BRV', <Side.BUY: 1>) 2 5795 5
1712713890367051371 ('EPT', <Side.BUY: 1>) 1 4893 0
1712713890367051401 ('BRV', <Side.SELL: 2>) 2 5842 0
1712713890367051403 ('BRV', <Side.SELL: 2>) 2 5862 0
1712713890367051389 ('MKU', <Side.SELL: 2>) 2 5552 0
1712713890367051374 ('IGM', <Side.BUY: 1>) 1 5835 0
1712713890367051391 ('MKU', <Side.SELL: 2>) 2 5572 0
1712713890367051405 ('BRV', <Side.SELL: 2>) 2 5882 0
[CANCELLED] 1712713890367051376 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051377 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051378 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051379 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051380 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051381 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051382 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051383 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051384 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051385 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051386 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051387 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051388 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051390 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051392 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051393 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051394 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051395 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051396 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051397 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051398 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051399 ('IGM', <Side.SELL: 2>)
1712713890367051409 ('IGM', <Side.BUY: 1>) 1 5835 0
[CANCELLED] 1712713890367051402 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051404 ('BRV', <Side.BUY: 1>)
1712713890367051424 ('MKU', <Side.SELL: 2>) 2 5580 -44
1712713890367051426 ('MKU', <Side.SELL: 2>) 2 5580 -24
1712713890367051428 ('MKU', <Side.SELL: 2>) 2 5580 -4
1712713890367051436 ('BRV', <Side.SELL: 2>) 2 5893 -79
1712713890367051418 ('DLO', <Side.SELL: 2>) 2 5381 0
[CANCELLED] 1712713890367051406 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051411 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051412 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051413 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051414 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051415 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051416 ('EPT', <Side.SELL: 2>)
1712713890367051437 ('EPT', <Side.BUY: 1>) 1 4905 9
[CANCELLED] 1712713890367051407 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051417 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051419 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051420 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051421 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051422 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051408 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051423 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051425 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051427 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051429 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051430 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051431 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051432 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051433 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051434 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051410 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051435 ('BRV', <Side.BUY: 1>)
1712713890367051461 ('IGM', <Side.SELL: 2>) 2 5845 -1
1712713890367051438 ('DLO', <Side.BUY: 1>) 1 5387 0
1712713890367051439 ('MKU', <Side.BUY: 1>) 1 5583 0
1712713890367051441 ('BRV', <Side.BUY: 1>) 5 5895 0
1712713890367051440 ('IGM', <Side.BUY: 1>) 1 5816 0
[CANCELLED] 1712713890367051442 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051443 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051444 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051445 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051446 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051447 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051448 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051449 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051450 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051451 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051452 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051453 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051454 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051455 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051456 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051457 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051458 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051459 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051460 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051462 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051463 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051464 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051465 ('IGM', <Side.SELL: 2>)
1712713890367051475 ('IGM', <Side.BUY: 1>) 1 5810 7
[CANCELLED] 1712713890367051466 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051467 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367051468 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051469 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367051470 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051471 ('BRV', <Side.SELL: 2>)
1712713890367051495 ('IGM', <Side.BUY: 1>) 2 5797 0
1712713890367051502 ('BRV', <Side.SELL: 2>) 2 5910 0
[CANCELLED] 1712713890367051472 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051477 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051478 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051479 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051480 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051481 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051482 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051473 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051483 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051484 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051485 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051486 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051487 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051488 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051474 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051489 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051490 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051491 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051492 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051493 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051494 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051496 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051497 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051498 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051499 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051500 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051476 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051501 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051503 ('BRV', <Side.BUY: 1>)
1712713890367051504 ('EPT', <Side.BUY: 1>) 1 4916 0
1712713890367051528 ('IGM', <Side.SELL: 2>) 2 5842 0
1712713890367051534 ('BRV', <Side.SELL: 2>) 2 5964 0
1712713890367051536 ('BRV', <Side.SELL: 2>) 2 5984 0
1712713890367051522 ('MKU', <Side.SELL: 2>) 2 5648 0
1712713890367051530 ('IGM', <Side.SELL: 2>) 2 5862 0
1712713890367051532 ('IGM', <Side.SELL: 2>) 2 5882 0
1712713890367051509 ('EPT', <Side.BUY: 1>) 2 4896 0
[CANCELLED] 1712713890367051510 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051511 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051512 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051513 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051514 ('EPT', <Side.SELL: 2>)
1712713890367051537 ('EPT', <Side.BUY: 1>) 1 4888 14
[CANCELLED] 1712713890367051505 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051515 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051516 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051517 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051518 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051519 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051520 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051506 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051521 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051523 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051524 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051525 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051526 ('MKU', <Side.SELL: 2>)
1712713890367051539 ('MKU', <Side.BUY: 1>) 1 5650 3
[CANCELLED] 1712713890367051507 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051527 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051529 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051531 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051508 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051533 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051535 ('BRV', <Side.BUY: 1>)
1712713890367051541 ('BRV', <Side.BUY: 1>) 5 5994 0
1712713890367051561 ('IGM', <Side.SELL: 2>) 2 5900 -15
1712713890367051538 ('DLO', <Side.BUY: 1>) 1 5391 0
1712713890367051554 ('MKU', <Side.BUY: 1>) 2 5633 0
1712713890367051563 ('IGM', <Side.SELL: 2>) 2 5905 0
[CANCELLED] 1712713890367051542 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051543 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051544 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051545 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051546 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051547 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051548 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051549 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051550 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051551 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051552 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051553 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051555 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051556 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051557 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051558 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051559 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051540 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051560 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051562 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051564 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051565 ('IGM', <Side.SELL: 2>)
1712713890367051574 ('IGM', <Side.BUY: 1>) 1 5900 1
[CANCELLED] 1712713890367051566 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051567 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367051568 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051569 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367051570 ('BRV', <Side.BUY: 1>)
1712713890367051575 ('BRV', <Side.BUY: 1>) 4 5975 0
1712713890367051577 ('EPT', <Side.SELL: 2>) 2 4909 0
1712713890367051600 ('BRV', <Side.BUY: 1>) 2 5955 0
1712713890367051579 ('EPT', <Side.SELL: 2>) 2 4929 0
1712713890367051589 ('MKU', <Side.SELL: 2>) 2 5662 0
1712713890367051601 ('BRV', <Side.SELL: 2>) 2 5997 0
1712713890367051594 ('IGM', <Side.BUY: 1>) 2 5881 0
[CANCELLED] 1712713890367051571 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051576 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051578 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051580 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051581 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051572 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051582 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051583 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051584 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051585 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051586 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051587 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051573 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051588 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051590 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051591 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051592 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051593 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367051595 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051596 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051597 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367051598 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367051599 ('IGM', <Side.SELL: 2>)
1712713890367051609 ('IGM', <Side.BUY: 1>) 1 5877 5
[CANCELLED] 1712713890367051602 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051603 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367051604 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367051605 ('BRV', <Side.SELL: 2>)
1712713890367051624 ('MKU', <Side.SELL: 2>) 2 5672 -21
1712713890367051626 ('MKU', <Side.SELL: 2>) 2 5672 -1
1712713890367051636 ('BRV', <Side.SELL: 2>) 2 5999 -43
1712713890367051630 ('IGM', <Side.SELL: 2>) 2 5906 0
1712713890367051606 ('EPT', <Side.BUY: 1>) 1 4924 0
1712713890367051632 ('IGM', <Side.SELL: 2>) 2 5926 0
1712713890367051634 ('IGM', <Side.SELL: 2>) 2 5946 0
[CANCELLED] 1712713890367051611 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051612 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051613 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051614 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367051615 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367051616 ('EPT', <Side.SELL: 2>)
1712713890367051638 ('EPT', <Side.BUY: 1>) 1 4905 11
[CANCELLED] 1712713890367051607 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051617 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051618 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051619 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051620 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051621 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367051622 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367051608 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051623 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367051625 ('MKU', <Side.BUY: 1>)
